"d2_induced"	26.2920955354336	2
"d2_induced"	25.2196058435571	2
"d2_induced"	26.3478803602917	2
"d2_intermediate"	58.2844581337763	2
"d2_intermediate"	19.7770166375006	2
"d2_induced"	29.1900108611567	2
"d2_intermediate"	16.9801119581056	2
"d2_induced"	28.1912350021674	2
"d2_induced"	24.7816742077977	2
"d2_intermediate"	19.2317077135349	2
"d2_induced"	23.6004491309486	2
"d2_induced"	24.8822501009388	2
"d2_induced"	27.4181070054768	2
"d2_induced"	29.3027218467831	2
"d2_intermediate"	19.348409123047	2
"d2_induced"	25.0564889906962	2
"d2_intermediate"	31.492629118514	2
"d2_induced"	31.2086124468656	2
"d2_intermediate"	21.2928067641934	2
"d2_induced"	29.0165639273253	2
"d2_induced"	26.6879383764918	2
"MEF"	1.6748200192015	2
"d2_induced"	29.7672085117183	2
"MEF"	12.8912790036317	2
"MEF"	12.2277809631174	2
"d2_intermediate"	20.5684489258692	2
"d2_induced"	26.5835250301067	2
"d2_induced"	23.4278464719494	2
"d2_induced"	25.371105307037	2
"d2_intermediate"	19.6455318763064	2
"d2_induced"	30.6357875544305	2
"d2_induced"	30.2230098808924	2
"d2_induced"	29.0267106757958	2
"d2_induced"	27.3030628177265	2
"d2_intermediate"	14.248980379237	2
"d2_induced"	23.78085855187	2
"d2_induced"	24.0001202391829	2
"d2_induced"	30.5735752221742	2
"d2_induced"	41.2810206566234	2
"d2_intermediate"	17.9506518345893	2
"d2_induced"	30.7038125874686	2
"d2_induced"	42.8793496895406	2
"d2_intermediate"	32.1453517055462	2
"MEF"	6.05516139299927	2
"MEF"	2.19790344936766	2
"d2_induced"	24.9230276153939	2
"d2_induced"	26.1159560998829	2
"MEF"	2.83158305232846	2
"d2_induced"	26.8026392329117	2
"d2_intermediate"	16.622865081769	2
"d2_induced"	25.5536475614774	2
"d2_induced"	30.5081489050238	2
"d2_induced"	26.4961788656372	2
"d2_induced"	23.3672508639701	2
"d2_induced"	29.2588731926976	2
"d2_intermediate"	1.34528447020024	2
"d2_induced"	30.1506652346223	2
"d2_intermediate"	21.0879935459609	2
"d2_induced"	38.8251085419135	2
"d2_induced"	32.3587603432026	2
"d2_induced"	25.979501346962	2
"MEF"	1.88034167385545	2
"d2_induced"	24.5579664668536	2
"d2_intermediate"	20.2493587357537	2
"d2_induced"	33.0845369752369	2
"d2_induced"	24.3027105646102	2
"MEF"	14.0616451694494	2
"MEF"	17.7503801272905	2
"MEF"	5.82628020463191	2
"d2_induced"	41.7604179094113	2
"d2_induced"	27.1564792322052	2
"d2_intermediate"	17.5841421071622	2
"d2_induced"	30.3310111524719	2
"d2_intermediate"	13.1831387809078	2
"d2_induced"	24.3653484151797	2
"d2_induced"	30.3483481313171	2
"d2_induced"	25.1592355541736	2
"d2_induced"	29.7865233028663	2
"d2_intermediate"	18.0833521009153	2
"d2_intermediate"	19.5305277153366	2
"d2_induced"	32.8954264406295	2
"MEF"	11.8471452430443	0
"MEF"	0.1901334257565	0
"MEF"	0.994937090012137	0
"MEF"	5.62281929893935	0
"MEF"	8.52600592586751	0
"MEF"	4.47056284105537	0
"MEF"	3.25678608262465	0
"MEF"	6.21930557483781	0
"MEF"	6.80019257516617	0
"MEF"	3.014773353012	0
"MEF"	4.05280368632542	0
"MEF"	5.13344591273103	0
"MEF"	6.14507294440486	0
"MEF"	12.5423542145908	0
"MEF"	4.81648199894563	0
"MEF"	0.662674951607085	0
"MEF"	6.03109092095434	0
"MEF"	11.2534649505997	0
"MEF"	12.2663512514921	0
"MEF"	3.34858972762293	0
"MEF"	0.49297306183982	0
"MEF"	7.4029682898863	0
"MEF"	4.70422885851161	0
"MEF"	7.99802516278159	0
"MEF"	6.67814484727193	0
"MEF"	5.0032340802615	0
"MEF"	4.54710467351227	0
"MEF"	2.08447173888974	0
"MEF"	8.15140334516779	0
"MEF"	10.8324618629031	0
"MEF"	4.30086830404244	0
"MEF"	2.26648454866253	0
"MEF"	6.5100600974629	0
"MEF"	7.26992441612576	0
"MEF"	3.17767999908962	0
"MEF"	12.126197354091	0
"MEF"	10.5560704456711	0
"MEF"	5.01726573021837	0
"MEF"	7.21910818502637	0
"MEF"	4.6263395790689	0
"MEF"	4.41792563474419	0
"MEF"	0.0888147964717911	0
"MEF"	3.7946624539191	0
"MEF"	16.1336007878681	0
"MEF"	2.76250542313989	0
"MEF"	0	0
"MEF"	7.19636979868362	0
"MEF"	4.16397123606902	0
"MEF"	0.319024308331754	0
"MEF"	11.5918346431533	0
"MEF"	9.57796153949282	0
"MEF"	7.46330503892361	0
"MEF"	12.3354234709261	0
"MEF"	7.10991469214861	0
"MEF"	4.65098970804603	0
"MEF"	12.6388014819021	0
"MEF"	5.96213850552603	0
"MEF"	9.35135914427587	0
"MEF"	3.26170426788494	0
"MEF"	3.8395083918237	0
"MEF"	1.78376418876287	0
"MEF"	7.65616105690157	0
"MEF"	2.0370765492447	0
"MEF"	6.93442551514474	0
"MEF"	3.74608978314174	0
"MEF"	8.40514602191236	0
"MEF"	9.4637575211714	0
"MEF"	7.81727136492113	0
"MEF"	4.86873393058654	0
"MEF"	7.88458489689264	0
"MEF"	3.96194172812499	0
"MEF"	9.70154214176662	0
"d5_earlyMyocyte"	35.3511694665726	5
"d5_intermediate"	21.8531271391923	5
"d5_intermediate"	36.2197732485965	5
"d5_earlyiN"	34.646449058124	5
"d5_earlyiN"	38.8880527705376	5
"d5_failedReprog"	49.6407931381495	5
"d5_intermediate"	20.6907041349495	5
"d5_earlyiN"	45.9847206892805	5
"d5_intermediate"	35.1640103954509	5
"d5_intermediate"	34.2024047990123	5
"d5_earlyiN"	32.2767487714234	5
"d5_earlyiN"	34.9443138423637	5
"d5_intermediate"	34.7035186652873	5
"d5_failedReprog"	21.1150356302253	5
"d5_earlyiN"	46.9834258930925	5
"d5_intermediate"	35.5982885229345	5
"d5_failedReprog"	18.0531113924145	5
"d5_intermediate"	20.8963942347243	5
"d5_earlyiN"	37.9379407597511	5
"d5_intermediate"	37.7997720635318	5
"d5_intermediate"	15.5694178451064	5
"d5_failedReprog"	14.4386706078492	5
"d5_failedReprog"	14.8693709519325	5
"d5_earlyiN"	36.5710375596967	5
"d5_failedReprog"	35.7573080421742	5
"d5_intermediate"	46.5930700795184	5
"d5_earlyiN"	36.3504750666756	5
"d5_intermediate"	35.2601057488881	5
"d5_intermediate"	33.2723295779717	5
"d5_intermediate"	38.0619288275486	5
"d5_earlyiN"	39.8576465358647	5
"d5_intermediate"	20.3415905254534	5
"d5_intermediate"	18.4528782285686	5
"d5_intermediate"	38.1303510069103	5
"d5_intermediate"	34.9070725874935	5
"d5_intermediate"	21.7192746524258	5
"d5_intermediate"	18.3950452285265	5
"d5_failedReprog"	15.7297024944646	5
"d5_failedReprog"	49.5651808086473	5
"d5_failedReprog"	16.4250343863962	5
"d5_earlyiN"	29.0861912629736	5
"d5_intermediate"	15.3802698979583	5
"d5_earlyiN"	36.6483119003261	5
"d5_earlyiN"	31.0225212590441	5
"d5_failedReprog"	15.4996233584794	5
"d5_earlyiN"	38.4753137580177	5
"d5_failedReprog"	13.4281719550914	5
"d5_intermediate"	35.315084021221	5
"d5_failedReprog"	35.4822677310231	5
"d5_earlyiN"	29.3853174651488	5
"d5_earlyiN"	46.7163139483669	5
"d5_intermediate"	33.623945327632	5
"d5_earlyMyocyte"	30.8844711182598	5
"d5_failedReprog"	15.3010900130668	5
"d5_intermediate"	30.7578121315939	5
"Myocyte"	40.1002716970712	22
"MEF"	6.5478569864807	0
"Fibroblast"	49.9744772644763	22
"Myocyte"	60.4921056215511	22
"Myocyte"	45.8282688084068	22
"Fibroblast"	37.5340143142415	22
"Myocyte"	51.8858089145139	22
"Myocyte"	38.5926338629485	22
"Fibroblast"	14.6644690152328	22
"Fibroblast"	50.1536078167407	22
"Myocyte"	45.1066415503443	22
"Fibroblast"	49.8477939693392	22
"d2_induced"	27.7622751639083	2
"Myocyte"	45.6329747456972	22
"d2_induced"	24.7127883863253	2
"Myocyte"	43.8416479103361	22
"d2_induced"	25.0260089550878	2
"d2_induced"	27.1423075467986	2
"Fibroblast"	62.8910272041558	22
"d2_induced"	29.4653040663466	2
"Myocyte"	52.1233471565424	22
"d2_induced"	24.0271151841624	2
"d2_induced"	32.6065694289072	2
"Myocyte"	39.5150052059735	22
"d2_induced"	23.7381380219702	2
"d22_failedReprog"	56.1870329124191	22
"Myocyte"	51.7116423747228	20
"Myocyte"	63.2532278732564	20
"Fibroblast"	48.8313415042001	20
"d22_failedReprog"	55.5104497784762	20
"Myocyte"	55.6048169590471	20
"Fibroblast"	49.4094676887948	20
